timestamp,hour,day_of_week,month,is_weekend,ambient_temp,production_units,renewable_share,energy_kwh,lag_1h,lag_24h,rolling_mean_24h
2025-04-08 17:00:00,17,1,4,0,29.07,233.9,46.8,3523.22,4531.83,3381.7,3352.8208333333337
2025-04-08 18:00:00,18,1,4,0,24.35,278.6,40.2,3581.28,3523.22,3421.85,3358.7175
2025-04-08 19:00:00,19,1,4,0,22.69,265.7,32.8,3463.47,3581.28,3411.27,3365.360416666667
2025-04-08 20:00:00,20,1,4,0,19.79,215.2,25.0,3340.18,3463.47,3565.82,3367.535416666667
2025-04-08 21:00:00,21,1,4,0,16.73,282.2,25.0,3639.53,3340.18,3511.4,3358.1337500000004
2025-04-08 22:00:00,22,1,4,0,15.83,269.5,25.0,3562.83,3639.53,3471.05,3363.4725
2025-04-08 23:00:00,23,1,4,0,11.22,140.2,25.0,2188.73,3562.83,2171.71,3367.2966666666666
2025-04-09 00:00:00,0,2,4,0,5.12,175.9,25.0,2208.9,2188.73,2125.88,3368.005833333333
2025-04-09 01:00:00,1,2,4,0,8.74,165.0,25.0,2274.48,2208.9,2153.21,3371.465
2025-04-09 02:00:00,2,2,4,0,8.75,122.6,25.0,2053.92,2274.48,2084.02,3376.517916666667
2025-04-09 03:00:00,3,2,4,0,11.62,162.7,25.0,2186.8,2053.92,2282.84,3375.26375
2025-04-09 04:00:00,4,2,4,0,7.54,168.1,25.0,2238.38,2186.8,2228.47,3371.2620833333335
2025-04-09 05:00:00,5,2,4,0,11.9,132.2,25.0,2011.35,2238.38,2004.7,3371.6750000000006
2025-04-09 06:00:00,6,2,4,0,14.56,113.6,25.0,2003.0,2011.35,2222.66,3371.952083333333
2025-04-09 07:00:00,7,2,4,0,16.49,119.3,32.8,1973.47,2003.0,2116.65,3362.7995833333334
2025-04-09 08:00:00,8,2,4,0,19.54,321.4,40.2,4470.03,1973.47,4266.99,3356.83375
2025-04-09 09:00:00,9,2,4,0,21.79,343.2,46.8,4495.53,4470.03,4499.02,3365.2937500000003
2025-04-09 10:00:00,10,2,4,0,22.95,292.5,52.4,4234.92,4495.53,4315.98,3365.148333333333
2025-04-09 11:00:00,11,2,4,0,25.72,339.5,56.5,4560.15,4234.92,4571.1,3361.7708333333335
2025-04-09 12:00:00,12,2,4,0,30.99,293.7,59.1,4355.75,4560.15,4543.2,3361.3145833333333
2025-04-09 13:00:00,13,2,4,0,29.66,313.9,60.0,4476.48,4355.75,4650.21,3353.504166666667
2025-04-09 14:00:00,14,2,4,0,31.33,333.0,59.1,4606.07,4476.48,4566.32,3346.2654166666666
2025-04-09 15:00:00,15,2,4,0,30.38,319.3,56.5,4515.95,4606.07,4369.82,3347.9216666666666
2025-04-09 16:00:00,16,2,4,0,31.77,328.5,52.4,4598.29,4515.95,4531.83,3354.0104166666665
2025-04-09 17:00:00,17,2,4,0,26.65,266.3,46.8,3675.47,4598.29,3523.22,3356.779583333333
2025-04-09 18:00:00,18,2,4,0,26.0,278.7,40.2,3638.9,3675.47,3581.28,3363.123333333333
2025-04-09 19:00:00,19,2,4,0,24.74,284.5,32.8,3717.9,3638.9,3463.47,3365.524166666666
2025-04-09 20:00:00,20,2,4,0,20.09,246.4,25.0,3380.1,3717.9,3340.18,3376.1254166666663
2025-04-09 21:00:00,21,2,4,0,17.44,240.4,25.0,3428.69,3380.1,3639.53,3377.7887499999997
2025-04-09 22:00:00,22,2,4,0,12.36,238.0,25.0,3415.03,3428.69,3562.83,3369.00375
2025-04-09 23:00:00,23,2,4,0,12.08,113.4,25.0,2085.9,3415.03,2188.73,3362.8454166666666
2025-04-10 00:00:00,0,3,4,0,9.96,163.2,25.0,2158.92,2085.9,2208.9,3358.5608333333334
2025-04-10 01:00:00,1,3,4,0,7.82,127.8,25.0,2040.81,2158.92,2274.48,3356.478333333333
2025-04-10 02:00:00,2,3,4,0,7.59,118.2,25.0,2023.48,2040.81,2053.92,3346.742083333333
2025-04-10 03:00:00,3,3,4,0,7.81,151.1,25.0,2162.11,2023.48,2186.8,3345.4737499999997
2025-04-10 04:00:00,4,3,4,0,7.24,154.8,25.0,2151.47,2162.11,2238.38,3344.4449999999997
2025-04-10 05:00:00,5,3,4,0,10.05,124.5,25.0,2143.6,2151.47,2011.35,3340.8237499999996
2025-04-10 06:00:00,6,3,4,0,14.93,122.6,25.0,2136.9,2143.6,2003.0,3346.334166666667
2025-04-10 07:00:00,7,3,4,0,17.28,170.1,32.8,2220.55,2136.9,1973.47,3351.9133333333334
2025-04-10 08:00:00,8,3,4,0,20.52,333.9,40.2,4417.22,2220.55,4470.03,3362.2083333333335
2025-04-10 09:00:00,9,3,4,0,21.2,315.3,46.8,4446.66,4417.22,4495.53,3360.007916666667
2025-04-10 10:00:00,10,3,4,0,26.35,356.5,52.4,4572.59,4446.66,4234.92,3357.971666666667
2025-04-10 11:00:00,11,3,4,0,29.74,352.1,56.5,4592.22,4572.59,4560.15,3372.04125
2025-04-10 12:00:00,12,3,4,0,29.78,359.6,59.1,4578.57,4592.22,4355.75,3373.3775
2025-04-10 13:00:00,13,3,4,0,30.51,321.6,60.0,4477.05,4578.57,4476.48,3382.6616666666664
2025-04-10 14:00:00,14,3,4,0,32.16,315.5,59.1,4520.8,4477.05,4606.07,3382.6854166666667
2025-04-10 15:00:00,15,3,4,0,31.95,336.4,56.5,4570.78,4520.8,4515.95,3379.1325
2025-04-10 16:00:00,16,3,4,0,30.61,332.3,52.4,4557.14,4570.78,4598.29,3381.4170833333333
2025-04-10 17:00:00,17,3,4,0,29.89,284.6,46.8,3739.28,4557.14,3675.47,3379.7025
2025-04-10 18:00:00,18,3,4,0,23.64,217.3,40.2,3346.42,3739.28,3638.9,3382.36125
2025-04-10 19:00:00,19,3,4,0,22.63,224.5,32.8,3382.1,3346.42,3717.9,3370.1745833333334
2025-04-10 20:00:00,20,3,4,0,18.12,247.5,25.0,3466.9,3382.1,3380.1,3356.1829166666666
2025-04-10 21:00:00,21,3,4,0,14.26,235.3,25.0,3379.76,3466.9,3428.69,3359.7995833333334
2025-04-10 22:00:00,22,3,4,0,15.16,232.5,25.0,3408.32,3379.76,3415.03,3357.7608333333337
2025-04-10 23:00:00,23,3,4,0,12.3,130.2,25.0,2035.66,3408.32,2085.9,3357.4812500000003
2025-04-11 00:00:00,0,4,4,0,7.93,159.9,25.0,2249.56,2035.66,2158.92,3355.3879166666666
2025-04-11 01:00:00,1,4,4,0,10.2,127.7,25.0,2068.13,2249.56,2040.81,3359.164583333333
2025-04-11 02:00:00,2,4,4,0,6.26,141.7,25.0,2116.47,2068.13,2023.48,3360.302916666667
2025-04-11 03:00:00,3,4,4,0,7.79,139.8,25.0,2122.53,2116.47,2162.11,3364.1775000000002
2025-04-11 04:00:00,4,4,4,0,10.63,141.1,25.0,2173.93,2122.53,2151.47,3362.5283333333336
2025-04-11 05:00:00,5,4,4,0,13.67,154.5,25.0,2189.41,2173.93,2143.6,3363.4641666666666
2025-04-11 06:00:00,6,4,4,0,12.75,147.9,25.0,2133.55,2189.41,2136.9,3365.3729166666667
2025-04-11 07:00:00,7,4,4,0,18.47,172.1,32.8,2240.09,2133.55,2220.55,3365.2333333333336
2025-04-11 08:00:00,8,4,4,0,21.55,326.9,40.2,4448.04,2240.09,4417.22,3366.0475
2025-04-11 09:00:00,9,4,4,0,23.61,332.7,46.8,4331.51,4448.04,4446.66,3367.3316666666665
2025-04-11 10:00:00,10,4,4,0,23.93,344.2,52.4,4417.2,4331.51,4572.59,3362.53375
2025-04-11 11:00:00,11,4,4,0,26.92,287.7,56.5,4405.19,4417.2,4592.22,3356.0591666666664
2025-04-11 12:00:00,12,4,4,0,29.69,312.4,59.1,4477.75,4405.19,4578.57,3348.26625
2025-04-11 13:00:00,13,4,4,0,32.51,327.5,60.0,4599.96,4477.75,4477.05,3344.065416666667
2025-04-11 14:00:00,14,4,4,0,32.44,293.6,59.1,4480.26,4599.96,4520.8,3349.1866666666665
2025-04-11 15:00:00,15,4,4,0,35.99,350.5,56.5,4681.02,4480.26,4570.78,3347.4975
2025-04-11 16:00:00,16,4,4,0,30.21,353.5,52.4,4675.92,4681.02,4557.14,3352.0908333333336
2025-04-11 17:00:00,17,4,4,0,26.13,232.0,46.8,3369.6,4675.92,3739.28,3357.0400000000004
2025-04-11 18:00:00,18,4,4,0,26.99,232.9,40.2,3436.94,3369.6,3346.42,3341.6366666666668
2025-04-11 19:00:00,19,4,4,0,21.67,215.6,32.8,3359.5,3436.94,3382.1,3345.4083333333333
2025-04-11 20:00:00,20,4,4,0,19.86,237.6,25.0,3411.79,3359.5,3466.9,3344.4666666666667
2025-04-11 21:00:00,21,4,4,0,16.5,271.5,25.0,3565.0,3411.79,3379.76,3342.1704166666673
2025-04-11 22:00:00,22,4,4,0,15.61,247.1,25.0,3452.04,3565.0,3408.32,3349.88875
2025-04-11 23:00:00,23,4,4,0,14.61,163.4,25.0,2217.67,3452.04,2035.66,3351.710416666667
2025-04-12 00:00:00,0,5,4,1,9.6,53.9,7.5,999.1,2217.67,2249.56,3359.2941666666666
2025-04-12 01:00:00,1,5,4,1,8.85,56.3,7.5,1083.75,999.1,2068.13,3307.191666666667
2025-04-12 02:00:00,2,5,4,1,8.44,41.2,7.5,854.43,1083.75,2116.47,3266.1758333333332
2025-04-12 03:00:00,3,5,4,1,10.88,46.2,7.5,942.13,854.43,2122.53,3213.590833333333
2025-04-12 04:00:00,4,5,4,1,9.36,54.4,7.5,948.23,942.13,2173.93,3164.4075
2025-04-12 05:00:00,5,5,4,1,9.87,36.3,7.5,969.84,948.23,2189.41,3113.3366666666666
2025-04-12 06:00:00,6,5,4,1,13.68,45.6,7.5,1012.83,969.84,2133.55,3062.52125
2025-04-12 07:00:00,7,5,4,1,18.7,56.4,9.8,1009.69,1012.83,2240.09,3015.824583333333
2025-04-12 08:00:00,8,5,4,1,17.71,20.8,12.1,906.07,1009.69,4448.04,2964.5579166666666
2025-04-12 09:00:00,9,5,4,1,24.57,54.5,14.0,961.22,906.07,4331.51,2816.975833333334
2025-04-12 10:00:00,10,5,4,1,23.57,47.0,15.7,941.9,961.22,4417.2,2676.5470833333334
2025-04-12 11:00:00,11,5,4,1,28.18,52.4,17.0,1132.08,941.9,4405.19,2531.7429166666666
2025-04-12 12:00:00,12,5,4,1,32.14,44.3,17.7,1126.37,1132.08,4477.75,2395.3633333333332
2025-04-12 13:00:00,13,5,4,1,30.17,37.0,18.0,1005.63,1126.37,4599.96,2255.7225
2025-04-12 14:00:00,14,5,4,1,28.89,41.4,17.7,961.07,1005.63,4480.26,2105.9587500000002
2025-04-12 15:00:00,15,5,4,1,30.23,23.6,17.0,1028.02,961.07,4681.02,1959.3258333333333
2025-04-12 16:00:00,16,5,4,1,28.26,27.9,15.7,956.83,1028.02,4675.92,1807.1175
2025-04-12 17:00:00,17,5,4,1,27.23,43.4,14.0,922.89,956.83,3369.6,1652.1554166666667
2025-04-12 18:00:00,18,5,4,1,25.3,41.5,12.1,957.63,922.89,3436.94,1550.2091666666665
2025-04-12 19:00:00,19,5,4,1,20.16,55.2,9.8,938.0,957.63,3359.5,1446.9045833333332
2025-04-12 20:00:00,20,5,4,1,24.47,21.4,7.5,879.66,938.0,3411.79,1346.0087500000002
2025-04-12 21:00:00,21,5,4,1,15.59,42.4,7.5,980.84,879.66,3565.0,1240.5033333333333
2025-04-12 22:00:00,22,5,4,1,13.99,30.1,7.5,858.47,980.84,3452.04,1132.8300000000002
2025-04-12 23:00:00,23,5,4,1,11.26,28.6,7.5,883.77,858.47,2217.67,1024.7645833333333
2025-04-13 00:00:00,0,6,4,1,10.05,25.7,7.5,974.83,883.77,999.1,969.1854166666667
2025-04-13 01:00:00,1,6,4,1,8.99,25.8,7.5,839.74,974.83,1083.75,968.1741666666667
2025-04-13 02:00:00,2,6,4,1,5.42,33.5,7.5,957.96,839.74,854.43,958.0070833333333
2025-04-13 03:00:00,3,6,4,1,7.45,23.5,7.5,858.61,957.96,942.13,962.3208333333333
2025-04-13 04:00:00,4,6,4,1,7.74,37.1,7.5,973.53,858.61,948.23,958.8408333333332
2025-04-13 05:00:00,5,6,4,1,15.18,20.5,7.5,892.33,973.53,969.84,959.895
2025-04-13 06:00:00,6,6,4,1,12.81,58.5,7.5,1127.93,892.33,1012.83,956.6654166666666
2025-04-13 07:00:00,7,6,4,1,15.21,42.9,9.8,924.01,1127.93,1009.69,961.46125
2025-04-13 08:00:00,8,6,4,1,22.54,30.5,12.1,912.13,924.01,906.07,957.89125
2025-04-13 09:00:00,9,6,4,1,23.33,40.1,14.0,934.14,912.13,961.22,958.1437499999998
2025-04-13 10:00:00,10,6,4,1,27.46,52.2,15.7,999.41,934.14,941.9,957.0154166666667
2025-04-13 11:00:00,11,6,4,1,31.39,37.1,17.0,1080.16,999.41,1132.08,959.4116666666667
2025-04-13 12:00:00,12,6,4,1,27.42,55.3,17.7,1064.54,1080.16,1126.37,957.2483333333334
2025-04-13 13:00:00,13,6,4,1,30.8,50.1,18.0,1048.3,1064.54,1005.63,954.6720833333333
2025-04-13 14:00:00,14,6,4,1,31.0,54.6,17.7,1198.44,1048.3,961.07,956.4500000000002
2025-04-13 15:00:00,15,6,4,1,29.57,28.6,17.0,963.28,1198.44,1028.02,966.3404166666668
2025-04-13 16:00:00,16,6,4,1,29.1,27.0,15.7,1027.44,963.28,956.83,963.6429166666667
2025-04-13 17:00:00,17,6,4,1,28.77,38.2,14.0,1023.65,1027.44,922.89,966.585
2025-04-13 18:00:00,18,6,4,1,28.54,35.6,12.1,1081.49,1023.65,957.63,970.7833333333333
2025-04-13 19:00:00,19,6,4,1,22.16,36.8,9.8,930.12,1081.49,938.0,975.9441666666667
2025-04-13 20:00:00,20,6,4,1,18.21,40.7,7.5,950.07,930.12,879.66,975.6158333333333
2025-04-13 21:00:00,21,6,4,1,15.03,24.2,7.5,906.85,950.07,980.84,978.5495833333333
2025-04-13 22:00:00,22,6,4,1,13.38,30.1,7.5,933.41,906.85,858.47,975.4666666666667
2025-04-13 23:00:00,23,6,4,1,11.45,33.1,7.5,854.26,933.41,883.77,978.5891666666668
2025-04-14 00:00:00,0,0,4,0,10.02,111.4,25.0,2104.77,854.26,974.83,977.3595833333334
2025-04-14 01:00:00,1,0,4,0,9.04,172.9,25.0,2225.71,2104.77,839.74,1024.4404166666666
2025-04-14 02:00:00,2,0,4,0,7.6,165.4,25.0,2174.22,2225.71,957.96,1082.1891666666668
2025-04-14 03:00:00,3,0,4,0,7.12,121.9,25.0,2012.83,2174.22,858.61,1132.8666666666666
2025-04-14 04:00:00,4,0,4,0,10.5,148.9,25.0,2150.33,2012.83,973.53,1180.9591666666668
2025-04-14 05:00:00,5,0,4,0,10.48,118.8,25.0,2093.62,2150.33,892.33,1229.9925
2025-04-14 06:00:00,6,0,4,0,13.35,120.0,25.0,2081.99,2093.62,1127.93,1280.04625
2025-04-14 07:00:00,7,0,4,0,15.26,156.1,32.8,2298.13,2081.99,924.01,1319.79875
2025-04-14 08:00:00,8,0,4,0,19.39,319.7,40.2,4404.41,2298.13,912.13,1377.05375
2025-04-14 09:00:00,9,0,4,0,23.75,333.5,46.8,4414.15,4404.41,934.14,1522.5654166666666
2025-04-14 10:00:00,10,0,4,0,24.45,315.0,52.4,4371.96,4414.15,999.41,1667.5658333333333
2025-04-14 11:00:00,11,0,4,0,28.38,320.5,56.5,4427.92,4371.96,1080.16,1808.08875
2025-04-14 12:00:00,12,0,4,0,30.19,341.1,59.1,4510.54,4427.92,1064.54,1947.57875
2025-04-14 13:00:00,13,0,4,0,32.91,359.4,60.0,4726.87,4510.54,1048.3,2091.162083333333
2025-04-14 14:00:00,14,0,4,0,31.62,313.2,59.1,4492.36,4726.87,1198.44,2244.4358333333334
2025-04-14 15:00:00,15,0,4,0,30.95,312.2,56.5,4533.96,4492.36,963.28,2381.6825000000003
2025-04-14 16:00:00,16,0,4,0,31.41,332.4,52.4,4649.75,4533.96,1027.44,2530.460833333333
2025-04-14 17:00:00,17,0,4,0,25.73,238.6,46.8,3495.06,4649.75,1023.65,2681.3904166666666
2025-04-14 18:00:00,18,0,4,0,27.51,216.7,40.2,3343.79,3495.06,1081.49,2784.3658333333333
2025-04-14 19:00:00,19,0,4,0,20.91,236.3,32.8,3384.88,3343.79,930.12,2878.6283333333326
2025-04-14 20:00:00,20,0,4,0,22.4,237.4,25.0,3390.1,3384.88,950.07,2980.91
2025-04-14 21:00:00,21,0,4,0,20.89,250.9,25.0,3474.82,3390.1,906.85,3082.5779166666666
2025-04-14 22:00:00,22,0,4,0,14.15,283.6,25.0,3567.98,3474.82,933.41,3189.5766666666664
2025-04-14 23:00:00,23,0,4,0,12.26,169.8,25.0,2219.32,3567.98,854.26,3299.3504166666667
2025-04-15 00:00:00,0,1,4,0,9.95,111.3,25.0,2018.27,2219.32,2104.77,3356.2279166666667
2025-04-15 01:00:00,1,1,4,0,7.54,156.0,25.0,2178.98,2018.27,2225.71,3352.62375
2025-04-15 02:00:00,2,1,4,0,7.28,174.4,25.0,2251.04,2178.98,2174.22,3350.6766666666663
2025-04-15 03:00:00,3,1,4,0,6.81,158.3,25.0,2188.82,2251.04,2012.83,3353.8775000000005
2025-04-15 04:00:00,4,1,4,0,9.79,125.0,25.0,2033.44,2188.82,2150.33,3361.210416666667
2025-04-15 05:00:00,5,1,4,0,13.54,153.5,25.0,2174.21,2033.44,2093.62,3356.34
2025-04-15 06:00:00,6,1,4,0,12.92,170.3,25.0,2313.59,2174.21,2081.99,3359.6979166666665
2025-04-15 07:00:00,7,1,4,0,14.92,149.6,32.8,2217.01,2313.59,2298.13,3369.347916666667
2025-04-15 08:00:00,8,1,4,0,20.59,353.4,40.2,4484.51,2217.01,4404.41,3365.9679166666665
2025-04-15 09:00:00,9,1,4,0,22.69,280.3,46.8,4214.4,4484.51,4414.15,3369.305416666666
2025-04-15 10:00:00,10,1,4,0,26.62,309.9,52.4,4341.92,4214.4,4371.96,3360.9825
2025-04-15 11:00:00,11,1,4,0,28.45,315.4,56.5,4455.47,4341.92,4427.92,3359.730833333333
2025-04-15 12:00:00,12,1,4,0,32.06,344.8,59.1,4677.05,4455.47,4510.54,3360.87875
2025-04-15 13:00:00,13,1,4,0,30.64,335.8,60.0,4561.73,4677.05,4726.87,3367.816666666667
2025-04-15 14:00:00,14,1,4,0,31.58,301.8,59.1,4462.43,4561.73,4492.36,3360.9358333333334
2025-04-15 15:00:00,15,1,4,0,32.77,291.2,56.5,4363.72,4462.43,4533.96,3359.68875
2025-04-15 16:00:00,16,1,4,0,30.15,286.0,52.4,4400.58,4363.72,4649.75,3352.5954166666666
2025-04-15 17:00:00,17,1,4,0,29.55,283.0,46.8,3727.17,4400.58,3495.06,3342.213333333333
2025-04-15 18:00:00,18,1,4,0,28.19,258.5,40.2,3635.1,3727.17,3343.79,3351.884583333333
2025-04-15 19:00:00,19,1,4,0,23.54,260.3,32.8,3507.52,3635.1,3384.88,3364.0225000000005
2025-04-15 20:00:00,20,1,4,0,20.66,268.6,25.0,3552.21,3507.52,3390.1,3369.1325
2025-04-15 21:00:00,21,1,4,0,16.84,227.3,25.0,3342.07,3552.21,3474.82,3375.887083333333
2025-04-15 22:00:00,22,1,4,0,13.68,251.1,25.0,3527.59,3342.07,3567.98,3370.3558333333335
2025-04-15 23:00:00,23,1,4,0,10.68,150.0,25.0,2160.96,3527.59,2219.32,3368.6729166666664
2025-04-16 00:00:00,0,2,4,0,9.11,153.1,25.0,2185.61,2160.96,2018.27,3366.2412500000005
2025-04-16 01:00:00,1,2,4,0,6.67,151.6,25.0,2180.25,2185.61,2178.98,3373.2137500000003
2025-04-16 02:00:00,2,2,4,0,7.92,118.6,25.0,2051.88,2180.25,2251.04,3373.266666666667
2025-04-16 03:00:00,3,2,4,0,9.16,125.9,25.0,2023.94,2051.88,2188.82,3364.968333333333
2025-04-16 04:00:00,4,2,4,0,8.56,152.7,25.0,2180.69,2023.94,2033.44,3358.0983333333334
2025-04-16 05:00:00,5,2,4,0,9.16,172.5,25.0,2203.37,2180.69,2174.21,3364.23375
2025-04-16 06:00:00,6,2,4,0,15.51,142.4,25.0,2116.98,2203.37,2313.59,3365.44875
2025-04-16 07:00:00,7,2,4,0,18.04,175.0,32.8,2236.21,2116.98,2217.01,3357.2566666666667
2025-04-16 08:00:00,8,2,4,0,17.56,342.5,40.2,4505.92,2236.21,4484.51,3358.056666666667
2025-04-16 09:00:00,9,2,4,0,23.12,345.9,46.8,4489.64,4505.92,4214.4,3358.94875
2025-04-16 10:00:00,10,2,4,0,27.68,307.1,52.4,4351.03,4489.64,4341.92,3370.4170833333333
2025-04-16 11:00:00,11,2,4,0,30.06,348.1,56.5,4625.85,4351.03,4455.47,3370.7966666666666
2025-04-16 12:00:00,12,2,4,0,26.21,301.2,59.1,4413.01,4625.85,4677.05,3377.8958333333335
2025-04-16 13:00:00,13,2,4,0,34.52,280.9,60.0,4467.13,4413.01,4561.73,3366.8941666666665
2025-04-16 14:00:00,14,2,4,0,32.73,327.4,59.1,4652.75,4467.13,4462.43,3362.9525
2025-04-16 15:00:00,15,2,4,0,31.95,285.3,56.5,4364.35,4652.75,4363.72,3370.8824999999997
2025-04-16 16:00:00,16,2,4,0,30.19,302.0,52.4,4402.92,4364.35,4400.58,3370.9087500000005
2025-04-16 17:00:00,17,2,4,0,30.29,254.3,46.8,3554.59,4402.92,3727.17,3371.0062500000004
2025-04-16 18:00:00,18,2,4,0,27.76,261.5,40.2,3543.69,3554.59,3635.1,3363.815416666667
2025-04-16 19:00:00,19,2,4,0,24.31,261.9,32.8,3610.36,3543.69,3507.52,3360.0066666666667
2025-04-16 20:00:00,20,2,4,0,18.6,210.9,25.0,3385.05,3610.36,3552.21,3364.2916666666665
2025-04-16 21:00:00,21,2,4,0,17.41,285.4,25.0,3657.45,3385.05,3342.07,3357.3266666666673
2025-04-16 22:00:00,22,2,4,0,13.1,230.2,25.0,3341.75,3657.45,3527.59,3370.4675
2025-04-16 23:00:00,23,2,4,0,11.72,143.4,25.0,2049.54,3341.75,2160.96,3362.724166666667
2025-04-17 00:00:00,0,3,4,0,12.26,121.6,25.0,2060.62,2049.54,2185.61,3358.0816666666665
2025-04-17 01:00:00,1,3,4,0,6.22,140.5,25.0,2177.24,2060.62,2180.25,3352.87375
2025-04-17 02:00:00,2,3,4,0,7.9,131.1,25.0,2210.29,2177.24,2051.88,3352.748333333333
2025-04-17 03:00:00,3,3,4,0,7.09,150.6,25.0,2098.49,2210.29,2023.94,3359.3487500000006
2025-04-17 04:00:00,4,3,4,0,7.72,115.9,25.0,2069.53,2098.49,2180.69,3362.455
2025-04-17 05:00:00,5,3,4,0,8.61,171.0,25.0,2232.76,2069.53,2203.37,3357.8233333333333
2025-04-17 06:00:00,6,3,4,0,15.64,146.2,25.0,2054.76,2232.76,2116.98,3359.047916666667
2025-04-17 07:00:00,7,3,4,0,18.87,118.0,32.8,1995.42,2054.76,2236.21,3356.455416666666
2025-04-17 08:00:00,8,3,4,0,19.74,309.1,40.2,4410.06,1995.42,4505.92,3346.4225
2025-04-17 09:00:00,9,3,4,0,21.85,337.6,46.8,4492.97,4410.06,4489.64,3342.4283333333333
2025-04-17 10:00:00,10,3,4,0,25.55,291.6,52.4,4241.06,4492.97,4351.03,3342.5670833333334
2025-04-17 11:00:00,11,3,4,0,30.5,282.4,56.5,4282.36,4241.06,4625.85,3337.9850000000006
2025-04-17 12:00:00,12,3,4,0,32.4,356.2,59.1,4687.35,4282.36,4413.01,3323.672916666667
2025-04-17 13:00:00,13,3,4,0,31.48,323.8,60.0,4535.95,4687.35,4467.13,3335.10375
2025-04-17 14:00:00,14,3,4,0,30.93,326.0,59.1,4511.72,4535.95,4652.75,3337.97125
2025-04-17 15:00:00,15,3,4,0,30.8,296.1,56.5,4487.73,4511.72,4364.35,3332.095
2025-04-17 16:00:00,16,3,4,0,27.91,320.4,52.4,4456.34,4487.73,4402.92,3337.2358333333336
2025-04-17 17:00:00,17,3,4,0,28.95,250.4,46.8,3578.98,4456.34,3554.59,3339.4616666666666
2025-04-17 18:00:00,18,3,4,0,22.56,243.8,40.2,3457.11,3578.98,3543.69,3340.4779166666667
2025-04-17 19:00:00,19,3,4,0,24.14,269.3,32.8,3575.93,3457.11,3610.36,3336.8704166666666
2025-04-17 20:00:00,20,3,4,0,19.09,267.8,25.0,3485.05,3575.93,3385.05,3335.4358333333334
2025-04-17 21:00:00,21,3,4,0,18.65,247.6,25.0,3422.9,3485.05,3657.45,3339.6024999999995
2025-04-17 22:00:00,22,3,4,0,13.57,236.3,25.0,3368.7,3422.9,3341.75,3329.8295833333336
2025-04-17 23:00:00,23,3,4,0,12.34,178.6,25.0,2208.03,3368.7,2049.54,3330.9525
2025-04-18 00:00:00,0,4,4,0,9.57,140.3,25.0,2087.65,2208.03,2060.62,3337.55625
2025-04-18 01:00:00,1,4,4,0,10.04,159.2,25.0,2196.16,2087.65,2177.24,3338.6824999999994
2025-04-18 02:00:00,2,4,4,0,9.78,130.2,25.0,1999.39,2196.16,2210.29,3339.4708333333333
2025-04-18 03:00:00,3,4,4,0,10.19,165.4,25.0,2174.91,1999.39,2098.49,3330.683333333333
2025-04-18 04:00:00,4,4,4,0,8.47,119.5,25.0,2023.62,2174.91,2069.53,3333.8675000000003
2025-04-18 05:00:00,5,4,4,0,12.61,166.8,25.0,2181.54,2023.62,2232.76,3331.9545833333336
2025-04-18 06:00:00,6,4,4,0,17.76,176.0,25.0,2336.85,2181.54,2054.76,3329.820416666667
2025-04-18 07:00:00,7,4,4,0,16.47,142.3,32.8,2039.16,2336.85,1995.42,3341.5741666666668
2025-04-18 08:00:00,8,4,4,0,23.13,328.2,40.2,4407.37,2039.16,4410.06,3343.396666666667
2025-04-18 09:00:00,9,4,4,0,23.78,351.6,46.8,4510.7,4407.37,4492.97,3343.2845833333326
2025-04-18 10:00:00,10,4,4,0,28.36,313.3,52.4,4482.37,4510.7,4241.06,3344.023333333334
2025-04-18 11:00:00,11,4,4,0,29.71,356.0,56.5,4597.0,4482.37,4282.36,3354.0779166666666
2025-04-18 12:00:00,12,4,4,0,31.71,321.7,59.1,4507.35,4597.0,4687.35,3367.1879166666663
2025-04-18 13:00:00,13,4,4,0,29.69,324.2,60.0,4565.48,4507.35,4535.95,3359.687916666667
2025-04-18 14:00:00,14,4,4,0,29.93,318.5,59.1,4572.92,4565.48,4511.72,3360.9183333333335
2025-04-18 15:00:00,15,4,4,0,31.61,295.9,56.5,4465.99,4572.92,4487.73,3363.4683333333337
2025-04-18 16:00:00,16,4,4,0,27.74,338.7,52.4,4484.76,4465.99,4456.34,3362.5625
2025-04-18 17:00:00,17,4,4,0,30.15,242.6,46.8,3446.98,4484.76,3578.98,3363.7466666666664
2025-04-18 18:00:00,18,4,4,0,24.32,253.5,40.2,3485.5,3446.98,3457.11,3358.2466666666664
2025-04-18 19:00:00,19,4,4,0,23.02,249.7,32.8,3463.47,3485.5,3575.93,3359.429583333333
2025-04-18 20:00:00,20,4,4,0,22.46,284.6,25.0,3647.01,3463.47,3485.05,3354.7437499999996
2025-04-18 21:00:00,21,4,4,0,17.26,242.1,25.0,3469.8,3647.01,3422.9,3361.492083333333
2025-04-18 22:00:00,22,4,4,0,14.61,271.5,25.0,3543.58,3469.8,3368.7,3363.4462499999995
2025-04-18 23:00:00,23,4,4,0,11.13,167.4,25.0,2238.38,3543.58,2208.03,3370.7329166666664
2025-04-19 00:00:00,0,5,4,1,8.11,30.8,7.5,870.03,2238.38,2087.65,3371.9975
2025-04-19 01:00:00,1,5,4,1,7.13,54.2,7.5,971.9,870.03,2196.16,3321.263333333334
2025-04-19 02:00:00,2,5,4,1,8.44,29.3,7.5,968.06,971.9,1999.39,3270.2525
